establishment.name,address,city,time.in.h,time.in.m,time.in.ampm,time.out.h,time.out.m,time.out.ampm,inspection.date,cfsm,purpose.of.inspection,risk.type,permit.number,current.score,current.grade,template_type,date_time_in,date_time_out,inspection_duration
 AMERICAN DELI," 3201 TUCKER-NORCROSS ROAD, SUITE A4", TUCKER,11,0,AM,12,5,PM,2016-12-28,Min Woo Lee Exp 5/19/17,Initial,2,888685,96,A,Food_2015,2016-12-28T11:00:00Z,2016-12-28T12:05:00Z,1.0833333333333333
 AMERICAN DELI," 1162 MORELAND AVENUE, SUITE 200", ATLANTA,10,30,AM,12,0,PM,2017-09-28,Need in 60 days,Routine,2,889103,98,A,Food_2015,2017-09-28T10:30:00Z,2017-09-28T12:00:00Z,1.5
 AMERICAN LEGION HAROLD BYRD POST 66, 30 COVINGTON HIGHWAY, AVONDALE ESTATES,2,40,PM,3,40,PM,2017-02-21,Ronald Ally,Routine,2,443763,93,A,Food_2015,2017-02-21T14:40:00Z,2017-02-21T15:40:00Z,1
 AMERICAN LEGION HAROLD BYRD POST 66, 30 COVINGTON HIGHWAY, AVONDALE ESTATES,12,55,PM,1,55,PM,2016-08-24,Willie Rivers,Routine,2,443763,85,B,Food_2015,2016-08-24T12:55:00Z,2016-08-24T13:55:00Z,1
 AMERICAN LEGION HAROLD BYRD POST 66, 30 COVINGTON HIGHWAY, AVONDALE ESTATES,3,20,PM,4,30,PM,2016-02-25,Willie Rivers,Routine,2,443763,87,B,Food_2015,2016-02-25T15:20:00Z,2016-02-25T16:30:00Z,1.1666666666666667
 AMERICAN SANDWICH, 3497 MEMORIAL DRIVE, DECATUR,2,0,PM,4,0,PM,2017-10-05,Joo Hyoung Kim,Routine,2,886637,93,A,Food_2015,2017-10-05T14:00:00Z,2017-10-05T16:00:00Z,2
 AMERICAN SANDWICH, 3497 MEMORIAL DRIVE, DECATUR,11,45,PM,1,50,PM,2017-03-23,Joo Hyoung Kim,Routine,2,886637,91,A,Food_2015,2017-03-23T23:45:00Z,2017-03-23T13:50:00Z,-9.916666666666666
 AMERICAN SANDWICH, 3497 MEMORIAL DRIVE, DECATUR,2,0,PM,3,30,PM,2016-09-08,Joo Hyoung Kim,Routine,2,886637,98,A,Food_2015,2016-09-08T14:00:00Z,2016-09-08T15:30:00Z,1.5
 AMERICAN SANDWICH, 3497 MEMORIAL DRIVE, DECATUR,1,10,PM,2,30,PM,2016-03-07,Joo Hyung Kim,Routine,2,886637,98,A,Food_2015,2016-03-07T13:10:00Z,2016-03-07T14:30:00Z,1.3333333333333333
 AMERICAN WINGS," 2440 WESLEY CHAPEL ROAD, SUITE B", DECATUR,3,30,PM,5,0,PM,2016-11-07,Jorge Arias,Routine,2,449652,95,A,Food_2015,2016-11-07T15:30:00Z,2016-11-07T17:00:00Z,1.5
 AMERICAN WINGS, 6128 COVINGTON HIGHWAY, LITHONIA,2,30,PM,3,30,PM,2017-10-04,Yong Hyun Kim,Routine,2,885317,100,A,Food_2015,2017-10-04T14:30:00Z,2017-10-04T15:30:00Z,1
 AMERICAN WINGS, 6128 COVINGTON HIGHWAY, LITHONIA,2,30,PM,3,30,PM,2016-09-16,Yong Hyun Kim,Routine,2,885317,93,A,Food_2015,2016-09-16T14:30:00Z,2016-09-16T15:30:00Z,1
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,2,25,PM,3,40,PM,2017-09-05,Yong Deok Choi 3/2018,Routine,2,882245,88,B,Food_2015,2017-09-05T14:25:00Z,2017-09-05T15:40:00Z,1.25
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,12,20,PM,1,40,PM,2017-06-02,Yong Deok Choi 3/2018,Routine,2,882245,82,B,Food_2015,2017-06-02T12:20:00Z,2017-06-02T13:40:00Z,1.3333333333333333
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,12,40,PM,2,10,PM,2017-03-01,Yong Deok Choi 3/18,Routine,2,882245,87,B,Food_2015,2017-03-01T12:40:00Z,2017-03-01T14:10:00Z,1.5
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,3,0,PM,3,55,PM,2016-11-08,Yong Deok Choi 3/2018,Routine,2,882245,90,A,Food_2015,2016-11-08T15:00:00Z,2016-11-08T15:55:00Z,0.9166666666666666
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,1,0,PM,2,10,PM,2016-07-20,Yong Deok Choi 3/2018,Routine,2,882245,83,B,Food_2015,2016-07-20T13:00:00Z,2016-07-20T14:10:00Z,1.1666666666666667
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,2,35,PM,3,10,PM,2016-01-20,Yong Deok Choi 3/18,Follow-Up,2,882245,98,A,Food_2015,2016-01-20T14:35:00Z,2016-01-20T15:10:00Z,0.5833333333333334
 AMERICAN WINGS III," 4919 FLAT SHOALS PARKWAY, SUITE 120", DECATUR,2,25,PM,4,0,PM,2016-01-05,Yong Deok Choi 3/2018,Routine,2,882245,69,U,Food_2015,2016-01-05T14:25:00Z,2016-01-05T16:00:00Z,1.5833333333333333
 AMERICAN'S CAFE," 4151 ASHFORD DUNWOODY, SUITE 180", ATLANTA,10,30,AM,12,5,PM,2017-07-03,Gina Chiang,Routine,2,888743,91,A,Food_2015,2017-07-03T10:30:00Z,2017-07-03T12:05:00Z,1.5833333333333333
 AMERICAN'S CAFE," 4151 ASHFORD DUNWOODY, SUITE 180", ATLANTA,1,20,PM,2,50,PM,2017-03-23,Gina Chiang,Follow-Up,2,888743,95,A,Food_2015,2017-03-23T13:20:00Z,2017-03-23T14:50:00Z,1.5
 AMERICAN'S CAFE," 4151 ASHFORD DUNWOODY, SUITE 180", ATLANTA,7,35,AM,9,20,AM,2017-02-10,Gina Chiang(1/24/21),Routine,2,888743,72,C,Food_2015,2017-02-10T07:35:00Z,2017-02-10T09:20:00Z,1.75
 AMERICAN'S CAFE," 4151 ASHFORD DUNWOODY, SUITE 180", ATLANTA,10,35,AM,12,30,PM,2017-01-04,Gina Chiang,Initial,2,888743,100,A,Food_2015,2017-01-04T10:35:00Z,2017-01-04T12:30:00Z,1.9166666666666667
 AMICASA ASSISTED LIVING, 3482 FLAT SHOALS ROAD, DECATUR,2,50,PM,4,20,PM,2017-09-14,Evette Galloway,Routine,2,887576,85,B,Food_2015,2017-09-14T14:50:00Z,2017-09-14T16:20:00Z,1.5
 AMICASA ASSISTED LIVING, 3482 FLAT SHOALS ROAD, DECATUR,2,25,PM,3,55,PM,2017-02-13,Bianca Mendoza exp 12/28/21,Routine,2,887576,81,B,Food_2015,2017-02-13T14:25:00Z,2017-02-13T15:55:00Z,1.5
 AMICASA ASSISTED LIVING, 3482 FLAT SHOALS ROAD, DECATUR,3,10,PM,4,20,PM,2016-10-13,60 Day Deadline,Routine,2,887576,100,A,Food_2015,2016-10-13T15:10:00Z,2016-10-13T16:20:00Z,1.1666666666666667
 ANGIE'S PLACE, 6007 B MEMORIAL DRIVE, STONE MOUNTAIN,11,20,AM,12,40,PM,2017-01-26,Ukeela Charlton,Routine,2,887264,96,A,Food_2015,2017-01-26T11:20:00Z,2017-01-26T12:40:00Z,1.3333333333333333
 ANGIE'S PLACE, 6007 B MEMORIAL DRIVE, STONE MOUNTAIN,11,10,AM,1,15,PM,2016-06-07,Ukeela Charlton,Routine,2,887264,96,A,Food_2015,2016-06-07T11:10:00Z,2016-06-07T13:15:00Z,2.0833333333333335
 ANH THY COFFEE HOUSE," 2493 CHAMBLEE TUCKER ROAD, SUITE B", CHAMBLEE,3,0,PM,3,45,PM,2016-09-23,Nguyen Bich Tram,Routine,2,449798,96,A,Food_2015,2016-09-23T15:00:00Z,2016-09-23T15:45:00Z,0.75
 ANN'S SNACK BAR, 1615 MEMORIAL DRIVE, ATLANTA,2,15,PM,3,55,PM,2017-10-05,James Price,Routine,2,440325,100,A,Food_2015,2017-10-05T14:15:00Z,2017-10-05T15:55:00Z,1.6666666666666667
 ANN'S SNACK BAR, 1615 MEMORIAL DRIVE, ATLANTA,3,5,PM,4,20,PM,2017-04-18,James Price,Routine,2,440325,99,A,Food_2015,2017-04-18T15:05:00Z,2017-04-18T16:20:00Z,1.25
 ANN'S SNACK BAR, 1615 MEMORIAL DRIVE, ATLANTA,12,30,PM,2,50,PM,2016-12-15,James Price,Routine,2,440325,86,B,Food_2015,2016-12-15T12:30:00Z,2016-12-15T14:50:00Z,2.3333333333333335
 ANNA'S BAR B CUE, 1976 HOSEA WILLIAMS DRIVE, ATLANTA,2,30,PM,4,35,PM,2017-10-18,Destiny Phelps,Follow-Up,2,886772,80,B,Food_2015,2017-10-18T14:30:00Z,2017-10-18T16:35:00Z,2.0833333333333335
 ANNA'S BAR B CUE, 1976 HOSEA WILLIAMS DRIVE, ATLANTA,12,30,PM,3,15,PM,2017-10-04,Destiny Phelps,Routine,2,886772,74,C,Food_2015,2017-10-04T12:30:00Z,2017-10-04T15:15:00Z,2.75
 ANNA'S BAR B CUE, 1976 HOSEA WILLIAMS DRIVE, ATLANTA,1,0,PM,2,55,PM,2017-04-18,Destiny Phelps,Routine,2,886772,86,B,Food_2015,2017-04-18T13:00:00Z,2017-04-18T14:55:00Z,1.9166666666666667
 ANNA'S BAR B CUE, 1976 HOSEA WILLIAMS DRIVE, ATLANTA,1,50,PM,3,50,PM,2016-11-16,Destiney Phelps,Follow-Up,2,886772,83,B,Food_2015,2016-11-16T13:50:00Z,2016-11-16T15:50:00Z,2
 ANNA'S BAR B CUE, 1976 HOSEA WILLIAMS DRIVE, ATLANTA,10,20,AM,2,0,PM,2016-10-07,Destiney Phelps,Routine,2,886772,73,C,Food_2015,2016-10-07T10:20:00Z,2016-10-07T14:00:00Z,3.6666666666666665
 ANOTHER BROKEN EGG, 4745B ASHFORD DUNWOODY ROAD, ATLANTA,10,50,AM,12,0,PM,2017-07-06,Randy Johnson,Routine,2,886409,94,A,Food_2015,2017-07-06T10:50:00Z,2017-07-06T12:00:00Z,1.1666666666666667
 ANOTHER BROKEN EGG, 4745B ASHFORD DUNWOODY ROAD, ATLANTA,10,50,AM,12,35,PM,2017-02-17,Randy Johnson,Follow-Up,2,886409,87,B,Food_2015,2017-02-17T10:50:00Z,2017-02-17T12:35:00Z,1.75
 ANOTHER BROKEN EGG, 4745B ASHFORD DUNWOODY ROAD, ATLANTA,12,0,PM,2,5,PM,2016-12-28,Carlotta Johnson,Routine,2,886409,78,C,Food_2015,2016-12-28T12:00:00Z,2016-12-28T14:05:00Z,2.0833333333333335
 ANTHONY'S PIZZA & PASTA," 3155 EAST PONCE DE LEON AVENUE, BLGD. B", SCOTTDALE,2,25,PM,4,10,PM,2017-05-01,Amiee Works,Routine,2,880748,87,B,Food_2015,2017-05-01T14:25:00Z,2017-05-01T16:10:00Z,1.75
 ANTHONY'S PIZZA & PASTA," 3155 EAST PONCE DE LEON AVENUE, BLGD. B", SCOTTDALE,11,25,AM,1,0,PM,2017-01-24,Amiee Works,Follow-Up,2,880748,88,B,Food_2015,2017-01-24T11:25:00Z,2017-01-24T13:00:00Z,1.5833333333333333
 ANTHONY'S PIZZA & PASTA," 3155 EAST PONCE DE LEON AVENUE, BLGD. B", SCOTTDALE,11,45,AM,1,20,PM,2016-11-21,Amiee Works,Routine,2,880748,76,C,Food_2015,2016-11-21T11:45:00Z,2016-11-21T13:20:00Z,1.5833333333333333
 ANTHONY'S PIZZA & PASTA," 3155 EAST PONCE DE LEON AVENUE, BLGD. B", SCOTTDALE,1,5,PM,2,55,PM,2016-06-22,Amiee Works,Routine,2,880748,84,B,Food_2015,2016-06-22T13:05:00Z,2016-06-22T14:55:00Z,1.8333333333333333
 ANTHONY'S PIZZA & PASTA," 3155 EAST PONCE DE LEON AVENUE, BLGD. B", SCOTTDALE,11,15,AM,1,20,PM,2016-02-15,Amiee Works,Routine,2,880748,83,B,Food_2015,2016-02-15T11:15:00Z,2016-02-15T13:20:00Z,2.0833333333333335
 APPLEBEE'S NEIGHBORHOOD BAR & GRILL, 4353 LAWRENCEVILLE HIGHWAY, TUCKER,2,35,PM,5,20,PM,2017-10-25,Ricky Byrd,Routine,2,885882,80,B,Food_2015,2017-10-25T14:35:00Z,2017-10-25T17:20:00Z,2.75
 APPLEBEE'S NEIGHBORHOOD BAR & GRILL, 4353 LAWRENCEVILLE HIGHWAY, TUCKER,12,10,PM,1,30,PM,2016-09-19,Christopher Menard,Routine,2,885882,90,A,Food_2015,2016-09-19T12:10:00Z,2016-09-19T13:30:00Z,1.3333333333333333
 APPLEBEE'S NEIGHBORHOOD BAR & GRILL, 4353 LAWRENCEVILLE HIGHWAY, TUCKER,2,45,PM,4,45,PM,2016-05-04,Faith Williams,Routine,2,885882,93,A,Food_2015,2016-05-04T14:45:00Z,2016-05-04T16:45:00Z,2
 APPLEBEE'S NEIGHBORHOOD BAR & GRILL, 4353 LAWRENCEVILLE HIGHWAY, TUCKER,11,35,AM,1,20,PM,2016-01-26,Faith Williams,Routine,2,885882,91,A,Food_2015,2016-01-26T11:35:00Z,2016-01-26T13:20:00Z,1.75
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 4705 MEMORIAL DRIVE, DECATUR,1,35,PM,3,15,PM,2017-02-20,William Powell EXP 9/25/17,Routine,2,885877,85,B,Food_2015,2017-02-20T13:35:00Z,2017-02-20T15:15:00Z,1.6666666666666667
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 4705 MEMORIAL DRIVE, DECATUR,12,10,PM,2,25,PM,2016-10-05,William Powell,Routine,2,885877,86,B,Food_2015,2016-10-05T12:10:00Z,2016-10-05T14:25:00Z,2.25
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 4705 MEMORIAL DRIVE, DECATUR,3,15,PM,5,25,PM,2016-06-01,William Powell,Routine,3,885877,84,B,Food_2015,2016-06-01T15:15:00Z,2016-06-01T17:25:00Z,2.1666666666666665
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 4705 MEMORIAL DRIVE, DECATUR,11,30,AM,1,30,PM,2016-01-26,William Powell,Routine,3,885877,83,B,Food_2015,2016-01-26T11:30:00Z,2016-01-26T13:30:00Z,2
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,11,45,AM,3,45,PM,2017-10-23,Keith Norwood 3/2020,Follow-Up,2,885878,72,C,Food_2015,2017-10-23T11:45:00Z,2017-10-23T15:45:00Z,4
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,11,40,AM,2,15,PM,2017-10-02,Keith Norwood 3/2020,Routine,2,885878,74,C,Food_2015,2017-10-02T11:40:00Z,2017-10-02T14:15:00Z,2.5833333333333335
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,1,20,PM,3,35,PM,2017-06-07,Keith Norwood 3/2020,Routine,2,885878,80,B,Food_2015,2017-06-07T13:20:00Z,2017-06-07T15:35:00Z,2.25
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,11,30,AM,1,50,PM,2017-02-02,Keith Norwood,Routine,2,885878,82,B,Food_2015,2017-02-02T11:30:00Z,2017-02-02T13:50:00Z,2.3333333333333335
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,12,50,PM,2,50,PM,2016-09-12,Keith Norwood,Routine,2,885878,80,B,Food_2015,2016-09-12T12:50:00Z,2016-09-12T14:50:00Z,2
 APPLEBEE'S NEIGHBORHOOD GRILL & BAR, 2945 STONECREST CIRCLE, LITHONIA,11,50,AM,1,50,PM,2016-03-16,Keith Norwood 3/2020,Routine,2,885878,85,B,Food_2015,2016-03-16T11:50:00Z,2016-03-16T13:50:00Z,2
 ARABIA MOUNTAIN HIGH SCHOOL, 6711 SOUTH GODDARD ROAD, LITHONIA,12,10,PM,1,50,PM,2017-03-21,Ludwig Heese 9/2017,Routine,2,883223,91,A,Food_2015,2017-03-21T12:10:00Z,2017-03-21T13:50:00Z,1.6666666666666667
 ARABIA MOUNTAIN HIGH SCHOOL, 6711 SOUTH GODDARD ROAD, LITHONIA,9,30,AM,11,5,AM,2016-12-02,Ludwig Heese,Routine,2,883223,96,A,Food_2015,2016-12-02T09:30:00Z,2016-12-02T11:05:00Z,1.5833333333333333
 ARABIA MOUNTAIN HIGH SCHOOL, 6711 SOUTH GODDARD ROAD, LITHONIA,6,45,AM,8,35,AM,2016-05-18,Ludwig Heese,Routine,2,883223,100,A,Food_2015,2016-05-18T06:45:00Z,2016-05-18T08:35:00Z,1.8333333333333333
 ARABIA MOUNTAIN HIGH SCHOOL, 6711 SOUTH GODDARD ROAD, LITHONIA,9,45,AM,11,40,AM,2015-12-18,Ludwig Heese,Routine,2,883223,99,A,Food_2015,2015-12-18T09:45:00Z,2015-12-18T11:40:00Z,1.9166666666666667
 ARBOR TERRACE OF DECATUR, 425  WINN WAY, DECATUR,10,30,AM,12,0,PM,2017-04-06,Dwight Morgan,Routine,2,886848,92,A,Food_2015,2017-04-06T10:30:00Z,2017-04-06T12:00:00Z,1.5
 ARBOR TERRACE OF DECATUR, 425  WINN WAY, DECATUR,12,20,PM,2,0,PM,2016-09-28,Dwight Morgan,Routine,2,886848,91,A,Food_2015,2016-09-28T12:20:00Z,2016-09-28T14:00:00Z,1.6666666666666667
 ARBY'S   #212, 5410 PEACHTREE INDUSTRIAL BLVD, CHAMBLEE,10,20,AM,11,45,AM,2016-10-05,Sharon Francis,Routine,2,442883,99,A,Food_2015,2016-10-05T10:20:00Z,2016-10-05T11:45:00Z,1.4166666666666667
 ARBY'S #944, 2382 NORTH DRUID HILLS ROAD, ATLANTA,1,55,PM,3,15,PM,2016-12-06,Ronald Stewart,Routine,1,446054,96,A,Food_2015,2016-12-06T13:55:00Z,2016-12-06T15:15:00Z,1.3333333333333333
 AREPA MIA Y GUAYOYO, 10 NORTH CLARENDON AVENUE, AVONDALE ESTATES,1,30,PM,3,0,PM,2017-09-26,Lisbet H. Hernandez expires 06/2022,Routine,2,889116,90,A,Food_2015,2017-09-26T13:30:00Z,2017-09-26T15:00:00Z,1.5
 AREPA MIA Y GUAYOYO, 10 NORTH CLARENDON AVENUE, AVONDALE ESTATES,8,20,AM,9,20,AM,2017-07-20,Lisbet H. Hernandez expires 06/2022,Routine,2,889116,99,A,Food_2015,2017-07-20T08:20:00Z,2017-07-20T09:20:00Z,1
 ARGOSY, 470 FLAT SHOALS AVENUE, ATLANTA,5,35,PM,7,35,PM,2017-11-14,Micheal Pearson,Routine,2,885649,85,B,Food_2015,2017-11-14T17:35:00Z,2017-11-14T19:35:00Z,2
 ARGOSY, 470 FLAT SHOALS AVENUE, ATLANTA,5,0,PM,7,0,PM,2017-04-04,Michael Person (11/29/2021),Routine,2,885649,96,A,Food_2015,2017-04-04T17:00:00Z,2017-04-04T19:00:00Z,2
 ARGOSY, 470 FLAT SHOALS AVENUE, ATLANTA,5,35,PM,7,50,PM,2016-10-03,Justin Sawyer,Routine,2,885649,89,B,Food_2015,2016-10-03T17:35:00Z,2016-10-03T19:50:00Z,2.25
 ARHIBOO SHAWARMA, 4865 MEMORIAL DRIVE, STONE MOUNTAIN,2,15,PM,3,25,PM,2017-01-17,Ahmed G. Stiotaw,Routine,2,887165,92,A,Food_2015,2017-01-17T14:15:00Z,2017-01-17T15:25:00Z,1.1666666666666667
 ARHIBOO SHAWARMA, 4865 MEMORIAL DRIVE, STONE MOUNTAIN,1,35,PM,2,50,PM,2016-07-28,Ahmed G. Sitotaw,Routine,2,887165,85,B,Food_2015,2016-07-28T13:35:00Z,2016-07-28T14:50:00Z,1.25
 ARHIBOO SHAWARMA, 4865 MEMORIAL DRIVE, STONE MOUNTAIN,1,0,PM,2,30,PM,2016-02-02,Ahmed G. Sitotaw,Routine,2,887165,86,B,Food_2015,2016-02-02T13:00:00Z,2016-02-02T14:30:00Z,1.5
 ARIZONA'S, 2940 STONECREST CIRCLE, LITHONIA,12,35,PM,3,50,PM,2017-06-26,Melanie Maxwell,Routine,2,881019,81,B,Food_2015,2017-06-26T12:35:00Z,2017-06-26T15:50:00Z,3.25
 ARIZONA'S, 2940 STONECREST CIRCLE, LITHONIA,12,50,PM,4,10,PM,2017-02-08,Melanie Maxwell,Routine,2,881019,85,B,Food_2015,2017-02-08T12:50:00Z,2017-02-08T16:10:00Z,3.3333333333333335
 ARIZONA'S, 2940 STONECREST CIRCLE, LITHONIA,1,10,PM,2,45,PM,2016-06-06,Melanie Maxwell 11/20,Follow-Up,2,881019,87,B,Food_2015,2016-06-06T13:10:00Z,2016-06-06T14:45:00Z,1.5833333333333333
 ARIZONA'S, 2940 STONECREST CIRCLE, LITHONIA,11,30,AM,3,15,PM,2016-05-31,Melanie Maxwell 11/20,Routine,2,881019,61,U,Food_2015,2016-05-31T11:30:00Z,2016-05-31T15:15:00Z,3.75
 ASBURY COURT CAFETERIA," 1364 CLIFTON ROAD, SUITE FG06", ATLANTA,9,30,AM,1,55,PM,2017-02-15,David Horning,Routine,2,443456,96,A,Food_2015,2017-02-15T09:30:00Z,2017-02-15T13:55:00Z,4.416666666666667
 ASBURY COURT CAFETERIA," 1364 CLIFTON ROAD, SUITE FG06", ATLANTA,11,5,AM,4,35,PM,2016-08-16,David Horning,Routine,2,443456,90,A,Food_2015,2016-08-16T11:05:00Z,2016-08-16T16:35:00Z,5.5
 ASBURY COURT CAFETERIA," 1364 CLIFTON ROAD, SUITE FG06", ATLANTA,11,20,AM,3,55,PM,2016-02-03,David Horning,Routine,2,443456,98,A,Food_2015,2016-02-03T11:20:00Z,2016-02-03T15:55:00Z,4.583333333333333
 ASHFORD CAFE," 100 ASHFORD CENTER NORTH, SUITE 150", DUNWOODY,11,0,AM,12,0,PM,2017-04-06,Kennethh Lighfoot,Routine,2,449279,88,B,Food_2015,2017-04-06T11:00:00Z,2017-04-06T12:00:00Z,1
 ASHFORD CAFE," 100 ASHFORD CENTER NORTH, SUITE 150", DUNWOODY,12,45,PM,2,0,PM,2016-08-09,Kenneth Lightfoot,Routine,2,449279,99,A,Food_2015,2016-08-09T12:45:00Z,2016-08-09T14:00:00Z,1.25
 ASHFORD PARK SCHOOL," 2968 CRAVENRIDGE DRIVE, NE", ATLANTA,10,30,AM,12,15,PM,2017-10-16,Brensonya Thompson,Routine,2,660021,98,A,Food_2015,2017-10-16T10:30:00Z,2017-10-16T12:15:00Z,1.75
 ASHFORD PARK SCHOOL," 2968 CRAVENRIDGE DRIVE, NE", ATLANTA,9,45,AM,10,50,AM,2017-04-21,Brensonya G. Thompson,Routine,2,660021,91,A,Food_2015,2017-04-21T09:45:00Z,2017-04-21T10:50:00Z,1.0833333333333333
 ASHFORD PARK SCHOOL," 2968 CRAVENRIDGE DRIVE, NE", ATLANTA,10,45,AM,12,0,PM,2016-11-17,Brensonya G Thompson,Routine,1,660021,99,A,Food_2015,2016-11-17T10:45:00Z,2016-11-17T12:00:00Z,1.25
 ASHFORD PARK SCHOOL," 2968 CRAVENRIDGE DRIVE, NE", ATLANTA,11,0,AM,12,40,PM,2016-04-15,Brensonya G Thompson,Routine,1,660021,96,A,Food_2015,2016-04-15T11:00:00Z,2016-04-15T12:40:00Z,1.6666666666666667
 ASHWOOD CAFE," 900 ASHWOOD PARKWAY, SUITE B", ATLANTA,11,25,AM,12,35,PM,2017-09-14,Moon Hwan Park,Routine,2,883444,94,A,Food_2015,2017-09-14T11:25:00Z,2017-09-14T12:35:00Z,1.1666666666666667
 ASHWOOD CAFE," 900 ASHWOOD PARKWAY, SUITE B", ATLANTA,12,10,PM,1,15,PM,2017-03-09,Moon Hwan Park,Routine,2,883444,93,A,Food_2015,2017-03-09T12:10:00Z,2017-03-09T13:15:00Z,1.0833333333333333
 ASHWOOD CAFE," 900 ASHWOOD PARKWAY, SUITE B", ATLANTA,11,40,AM,1,40,PM,2016-06-28,Moon Hwan Park,Routine,2,883444,89,B,Food_2015,2016-06-28T11:40:00Z,2016-06-28T13:40:00Z,2
 ASIAN CAFE," 2462 JETT FERRY ROAD, SUITES 320-330", DUNWOODY,1,0,PM,2,55,PM,2017-06-07,Wen Li Chen,Follow-Up,2,887125,94,A,Food_2015,2017-06-07T13:00:00Z,2017-06-07T14:55:00Z,1.9166666666666667
 ASIAN CAFE," 2462 JETT FERRY ROAD, SUITES 320-330", DUNWOODY,11,55,AM,2,35,PM,2017-05-23,Wen Li Chen,Routine,2,887125,65,U,Food_2015,2017-05-23T11:55:00Z,2017-05-23T14:35:00Z,2.6666666666666665
 ASIAN CAFE," 2462 JETT FERRY ROAD, SUITES 320-330", DUNWOODY,1,0,PM,3,20,PM,2017-01-17,Wen Li Chen,Routine,2,887125,90,A,Food_2015,2017-01-17T13:00:00Z,2017-01-17T15:20:00Z,2.3333333333333335
 ASIAN EXPRESS, 6146-A COVINGTON HIGHWAY, LITHONIA,11,20,AM,1,10,PM,2017-07-17,Fenghua Wu 05.21.18,Routine,2,887124,71,C,Food_2015,2017-07-17T11:20:00Z,2017-07-17T13:10:00Z,1.8333333333333333
 ASIAN EXPRESS, 6146-A COVINGTON HIGHWAY, LITHONIA,2,20,PM,3,30,PM,2017-03-31,Fenghua Wu,Routine,2,887124,95,A,Food_2015,2017-03-31T14:20:00Z,2017-03-31T15:30:00Z,1.1666666666666667
 ASIAN EXPRESS, 6146-A COVINGTON HIGHWAY, LITHONIA,2,10,PM,4,0,PM,2016-12-01,Fenghua Wu,Routine,2,887124,86,B,Food_2015,2016-12-01T14:10:00Z,2016-12-01T16:00:00Z,1.8333333333333333
 ASIAN EXPRESS, 6146-A COVINGTON HIGHWAY, LITHONIA,2,15,PM,4,25,PM,2016-06-24,Fenghua Wu,Follow-Up,2,887124,75,C,Food_2015,2016-06-24T14:15:00Z,2016-06-24T16:25:00Z,2.1666666666666665
 ASIAN EXPRESS, 6146-A COVINGTON HIGHWAY, LITHONIA,3,45,PM,5,40,PM,2016-05-10,Fenghua Wu,Routine,2,887124,76,C,Food_2015,2016-05-10T15:45:00Z,2016-05-10T17:40:00Z,1.9166666666666667
 ASIAN FUSION CAFE, 4957 WINTERS CHAPEL ROAD, ATLANTA,2,0,PM,3,30,PM,2017-06-07,Jian Qiang Yuan,Routine,2,888386,91,A,Food_2015,2017-06-07T14:00:00Z,2017-06-07T15:30:00Z,1.5
 ASIAN FUSION CAFE, 4957 WINTERS CHAPEL ROAD, ATLANTA,2,55,PM,4,0,PM,2017-03-10,Not Present,Routine,2,888386,92,A,Food_2015,2017-03-10T14:55:00Z,2017-03-10T16:00:00Z,1.0833333333333333
 ASIAN FUSION CAFE, 4957 WINTERS CHAPEL ROAD, ATLANTA,11,20,AM,12,0,PM,2016-11-23,60 days,Initial,2,888386,100,A,Food_2015,2016-11-23T11:20:00Z,2016-11-23T12:00:00Z,0.6666666666666666
 ASIAN PEARL BUFFET," 4166 BUFORD HIGHWAY, SUITE 1052", ATLANTA,12,15,PM,3,40,PM,2017-11-07,Ivan Huang,Follow-Up,2,884050,73,C,Food_2015,2017-11-07T12:15:00Z,2017-11-07T15:40:00Z,3.4166666666666665
 ASIAN PEARL BUFFET," 4166 BUFORD HIGHWAY, SUITE 1052", ATLANTA,11,40,AM,4,30,PM,2017-11-01,Ivan Huang,Routine,2,884050,65,U,Food_2015,2017-11-01T11:40:00Z,2017-11-01T16:30:00Z,4.833333333333333
 ATHENS PIZZA, 1341 CLAIRMONT ROAD, DECATUR,11,30,AM,12,50,PM,2017-06-07,Sandy Papadopoulos 01/20/19,Routine,2,884866,94,A,Food_2015,2017-06-07T11:30:00Z,2017-06-07T12:50:00Z,1.3333333333333333
